STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",3/19/2011,,,,63,71,56
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",3/20/2011,,,,62,69,56
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",3/21/2011,,,,56,63,52
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",3/22/2011,,,,59,69,50
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",3/23/2011,,,,62,75,53
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",3/24/2011,,,,58,66,50
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",3/25/2011,,,,60,67,53
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",3/26/2011,,,,59,68,52
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",3/27/2011,,,,66,77,55
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",3/28/2011,,,,70,83,57
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",3/29/2011,,,,77,90,66
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",3/30/2011,,,,80,89,72
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",3/31/2011,,,,88,97,78
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/1/2011,,,,91,101,81
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/2/2011,,,,81,93,67
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/3/2011,,,,73,87,61
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/4/2011,,,,74,85,66
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/5/2011,,,,78,90,68
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/6/2011,,,,74,83,67
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/7/2011,,,,65,75,55
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/8/2011,,,,54,59,50
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/9/2011,,,,55,64,48
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/10/2011,,,,64,75,50
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/11/2011,,,,71,81,60
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/12/2011,,,,74,86,64
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/13/2011,,,,67,78,61
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/14/2011,,,,71,81,59
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/15/2011,,,,79,90,67
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/16/2011,,,,87,98,75
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/17/2011,,,,86,99,75
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/18/2011,,,,79,94,71
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/19/2011,,,,78,92,65
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/20/2011,,,,77,91,66
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/21/2011,,,,75,83,68
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/22/2011,,,,77,88,67
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/23/2011,,,,73,80,66
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/24/2011,,,,70,77,63
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/25/2011,,,,77,92,62
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/26/2011,,,,78,87,67
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/27/2011,,,,80,90,70
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/28/2011,,,,82,94,71
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/29/2011,,,,79,91,70
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",4/30/2011,,,,69,76,63
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/1/2011,,,,72,79,63
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/2/2011,,,,76,84,66
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/3/2011,,,,83,91,71
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/4/2011,,,,88,98,76
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/5/2011,,,,91,101,79
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/6/2011,,,,89,103,78
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/7/2011,,,,84,95,75
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/8/2011,,,,72,82,61
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/9/2011,,,,62,69,57
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/10/2011,,,,69,81,56
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/11/2011,,,,77,90,63
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/12/2011,,,,83,96,70
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/13/2011,,,,86,98,77
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/14/2011,,,,80,94,69
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/15/2011,,,,65,72,55
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/16/2011,,,,64,76,55
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/17/2011,,,,64,73,58
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/18/2011,,,,62,69,56
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/19/2011,,,,71,85,59
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/20/2011,,,,78,92,63
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/21/2011,,,,82,96,71
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/22/2011,,,,81,94,70
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/23/2011,,,,73,81,65
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/24/2011,,,,78,91,65
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/25/2011,,,,86,100,72
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/26/2011,,,,84,93,77
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/27/2011,,,,88,102,77
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/28/2011,,,,81,89,69
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/29/2011,,,,66,70,61
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/30/2011,,,,76,86,62
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",5/31/2011,,,,83,95,69
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/1/2011,,,,79,94,68
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/2/2011,,,,79,92,64
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/3/2011,,,,80,93,68
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/4/2011,,,,81,93,69
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/5/2011,,,,81,93,70
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/6/2011,,,,76,89,66
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/7/2011,,,,80,94,68
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/8/2011,,,,80,92,70
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/9/2011,,,,85,98,71
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/10/2011,,,,88,102,78
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/11/2011,,,,87,99,77
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/12/2011,,,,85,98,75
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/13/2011,,,,88,101,77
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/14/2011,,,,94,105,80
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/15/2011,,,,95,107,84
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/16/2011,,,,90,101,80
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/17/2011,,,,87,101,76
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/18/2011,,,,88,103,78
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/19/2011,,,,89,100,79
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/20/2011,,,,95,105,82
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/21/2011,,,,100,112,87
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/22/2011,,,,102,113,90
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/23/2011,,,,99,109,89
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/24/2011,,,,96,110,86
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/25/2011,,,,96,109,83
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/26/2011,,,,97,110,86
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/27/2011,,,,101,114,89
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/28/2011,,,,98,110,90
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/29/2011,,,,90,102,78
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",6/30/2011,,,,90,103,74
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/1/2011,,,,100,113,84
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/2/2011,,,,103,115,91
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/3/2011,,,,94,105,85
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/4/2011,,,,93,103,84
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/5/2011,,,,93,104,86
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/6/2011,,,,90,103,81
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/7/2011,,,,94,108,85
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/8/2011,,,,98,108,87
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/9/2011,,,,99,111,89
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/10/2011,,,,97,107,87
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/11/2011,,,,93,105,85
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/12/2011,,,,91,103,81
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/13/2011,,,,89,100,80
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/14/2011,,,,86,99,76
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/15/2011,,,,87,98,76
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/16/2011,,,,90,105,77
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/17/2011,,,,96,107,82
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/18/2011,,,,98,109,87
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/19/2011,,,,99,112,85
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/20/2011,,,,99,113,88
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/21/2011,,,,98,111,86
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/22/2011,,,,97,107,87
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/23/2011,,,,92,104,79
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/24/2011,,,,91,100,81
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/25/2011,,,,96,106,84
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/26/2011,,,,97,107,87
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/27/2011,,,,91,101,80
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/28/2011,,,,95,105,82
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/29/2011,,,,98,109,88
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/30/2011,,,,98,106,88
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",7/31/2011,,,,96,106,87
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/1/2011,,,,97,105,88
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/2/2011,,,,101,110,92
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/3/2011,,,,101,113,92
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/4/2011,,,,100,113,89
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/5/2011,,,,95,108,85
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/6/2011,,,,95,106,83
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/7/2011,,,,96,109,84
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/8/2011,,,,96,108,82
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/9/2011,,,,98,110,87
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/10/2011,,,,94,106,84
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/11/2011,,,,92,104,80
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/12/2011,,,,93,104,79
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/13/2011,,,,95,108,82
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/14/2011,,,,97,109,83
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/15/2011,,,,98,110,88
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/16/2011,,,,96,108,82
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/17/2011,,,,98,111,86
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/18/2011,,,,101,113,89
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/19/2011,,,,94,107,83
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/20/2011,,,,94,107,83
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/21/2011,,,,96,107,85
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/22/2011,,,,100,114,88
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/23/2011,,,,103,114,92
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/24/2011,,,,105,115,94
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/25/2011,,,,102,113,94
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/26/2011,,,,101,110,87
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/27/2011,,,,101,113,89
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/28/2011,,,,99,110,88
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/29/2011,,,,102,116,93
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/30/2011,,,,102,113,93
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",8/31/2011,,,,98,111,91
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/1/2011,,,,99,112,88
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/2/2011,,,,95,105,82
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/3/2011,,,,100,111,90
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/4/2011,,,,101,112,92
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/5/2011,,,,89,95,82
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/6/2011,,,,91,100,84
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/7/2011,,,,99,110,88
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/8/2011,,,,100,112,89
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/9/2011,,,,96,106,88
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/10/2011,,,,89,98,80
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/11/2011,,,,88,101,77
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/12/2011,,,,91,101,82
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/13/2011,,,,79,89,73
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/14/2011,,,,82,92,71
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/15/2011,,,,87,97,78
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/16/2011,,,,88,98,80
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/17/2011,,,,87,97,77
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/18/2011,,,,90,100,82
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/19/2011,,,,93,103,84
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/20/2011,,,,94,104,86
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/21/2011,,,,95,106,85
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/22/2011,,,,97,108,89
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/23/2011,,,,96,106,90
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/24/2011,,,,91,98,84
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/25/2011,,,,90,101,82
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/26/2011,,,,88,99,77
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/27/2011,,,,90,99,81
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/28/2011,,,,92,102,83
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/29/2011,,,,89,100,78
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",9/30/2011,,,,90,100,84
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/1/2011,,,,92,102,86
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/2/2011,,,,92,102,84
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/3/2011,,,,87,99,76
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/4/2011,,,,72,77,66
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/5/2011,,,,69,79,62
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/6/2011,,,,64,72,59
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/7/2011,,,,69,81,58
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/8/2011,,,,76,87,66
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/9/2011,,,,77,86,70
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/10/2011,,,,81,91,72
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/11/2011,,,,84,94,73
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/12/2011,,,,90,100,81
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/13/2011,,,,92,102,84
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/14/2011,,,,89,98,82
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/15/2011,,,,89,100,80
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/16/2011,,,,90,102,83
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/17/2011,,,,90,100,80
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/18/2011,,,,88,97,79
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/19/2011,,,,87,98,80
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/20/2011,,,,85,95,76
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/21/2011,,,,80,90,69
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/22/2011,,,,87,96,78
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/23/2011,,,,88,97,81
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/24/2011,,,,85,94,79
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/25/2011,,,,72,78,66
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/26/2011,,,,71,83,64
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/27/2011,,,,69,78,61
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/28/2011,,,,74,83,65
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/29/2011,,,,79,89,71
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/30/2011,,,,82,91,73
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",10/31/2011,,,,82,94,74
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/1/2011,,,,81,90,72
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/2/2011,,,,68,74,62
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/3/2011,,,,69,79,61
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/4/2011,,,,60,70,51
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/5/2011,,,,60,68,53
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/6/2011,,,,58,68,52
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/7/2011,,,,60,69,50
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/8/2011,,,,61,68,55
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/9/2011,,,,63,71,55
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/10/2011,,,,66,75,61
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/11/2011,,,,67,74,63
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/12/2011,,,,60,66,55
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/13/2011,,,,63,73,55
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/14/2011,,,,66,78,59
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/15/2011,,,,68,78,59
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/16/2011,,,,68,76,60
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/17/2011,,,,71,82,64
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/18/2011,,,,69,81,60
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/19/2011,,,,61,72,55
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/20/2011,,,,60,70,52
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/21/2011,,,,61,70,52
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/22/2011,,,,64,72,56
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/23/2011,,,,67,77,58
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/24/2011,,,,62,70,56
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/25/2011,,,,66,81,54
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/26/2011,,,,72,80,67
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/27/2011,,,,71,81,65
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/28/2011,,,,71,83,62
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/29/2011,,,,72,81,67
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",11/30/2011,,,,69,78,60
USR0000CFIS,"FISH CREEK MOUNTAIN CALIFORNIA, CA US",12/1/2011,,,,55,61,49
