"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-09-10",,"105","85"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-09-11",,"110","87"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-09-12",,"109","92"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-09-13",,"107","89"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-09-14",,"106","86"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-09-15",,"105","86"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-09-16",,"102","78"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-09-17",,"95","72"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-09-18",,"95","73"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-09-19",,"94","68"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-09-20",,"80","63"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-09-21",,"75","63"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-09-22",,"78","64"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-09-23",,"82","61"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-09-24",,"86","66"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-09-25",,"91","73"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-09-26",,"94","77"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-09-27",,"97","79"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-09-28",,"86","68"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-09-29",,"85","64"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-09-30",,"92","73"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-01",,"93","76"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-02",,"94","72"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-03",,"100","80"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-04",,"97","75"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-05",,"75","60"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-06",,"76","57"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-07",,"80","64"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-08",,"88","70"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-09",,"91","73"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-10",,"95","71"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-11",,"91","71"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-12",,"89","66"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-13",,"84","62"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-14",,"89","68"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-15",,"89","73"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-16",,"80","64"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-17",,"80","68"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-18",,"85","66"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-19",,"94","72"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-20",,"95","76"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-21",,"76","67"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-22",,"77","64"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-23",,"88","69"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-24",,"94","77"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-25",,"95","79"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-26",,"90","77"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-27",,"86","73"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-28",,"94","77"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-29",,"94","73"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-30",,"85","69"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-10-31",,"87","71"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-01",,"88","73"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-02",,"88","75"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-03",,"86","73"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-04",,"90","76"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-05",,"90","76"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-06",,"89","74"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-07",,"88","70"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-08",,"85","68"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-09",,"76","64"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-10",,"75","59"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-11",,"78","62"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-12",,"79","61"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-13",,"85","69"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-14",,"88","72"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-15",,"86","73"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-16",,"88","72"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-17",,"88","72"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-18",,"87","71"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-19",,"87","70"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-20",,"76","68"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-21",,"73","61"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-22",,"76","58"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-23",,"68","55"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-24",,"72","58"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-25",,"70","60"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-26",,"74","58"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-27",,"75","58"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-28",,"69","59"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-29",,"70","58"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-11-30",,"61","47"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-01",,"61","50"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-02",,"61","46"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-03",,"71","53"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-04",,"77","59"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-05",,"76","59"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-06",,"63","55"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-07",,"68","53"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-08",,"62","50"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-09",,"57","45"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-10",,"64","50"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-11",,"59","50"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-12",,"63","50"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-13",,"62","48"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-14",,"66","52"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-15",,"62","51"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-16",,"62","50"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-17",,"65","51"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-18",,"66","50"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-19",,"71","55"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-20",,"66","55"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-21",,"60","51"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-22",,"60","46"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-23",,"66","47"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-24",,"72","57"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-25",,"60","50"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-26",,"59","48"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-27",,"52","44"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-28",,"56","45"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-29",,"59","46"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-30",,"60","47"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2007-12-31",,"66","52"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-01",,"62","50"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-02",,"67","55"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-03",,"64","53"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-04",,"63","50"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-05",,"66","58"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-06",,"65","54"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-07",,"60","46"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-08",,"61","50"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-09",,"65","50"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-10",,"68","53"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-11",,"70","53"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-12",,"73","59"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-13",,"72","59"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-14",,"69","57"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-15",,"69","55"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-16",,"63","48"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-17",,"60","45"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-18",,"63","49"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-19",,"67","51"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-20",,"67","50"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-21",,"61","50"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-22",,"62","48"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-23",,"63","50"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-24",,"63","49"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-25",,"61","49"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-26",,"61","49"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-27",,"59","48"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-28",,"64","48"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-29",,"61","47"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-30",,"63","50"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-01-31",,"61","45"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-01",,"65","47"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-02",,"66","49"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-03",,"66","51"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-04",,"63","48"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-05",,"60","44"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-06",,"64","47"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-07",,"70","51"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-08",,"78","56"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-09",,"80","62"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-10",,"81","65"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-11",,"85","66"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-12",,"81","66"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-13",,"82","58"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-14",,"58","43"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-15",,"67","47"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-16",,"73","54"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-17",,"74","53"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-18",,"77","60"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-19",,"77","59"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-20",,"70","57"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-21",,"67","55"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-22",,"68","54"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-23",,"69","50"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-24",,"78","57"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-25",,"74","54"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-26",,"77","63"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-27",,"80","64"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-28",,"82","65"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-02-29",,"81","65"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-01",,"82","59"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-02",,"68","58"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-03",,"67","55"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-04",,"76","56"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-05",,"72","58"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-06",,"73","57"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-07",,"78","61"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-08",,"86","62"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-09",,"77","62"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-10",,"81","64"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-11",,"86","67"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-12",,"89","70"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-13",,"88","70"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-14",,"83","62"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-15",,"69","49"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-16",,"61","48"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-17",,"72","54"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-18",,"83","60"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-19",,"83","65"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-20",,"84","65"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-21",,"87","68"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-22",,"87","71"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-23",,"85","69"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-24",,"89","71"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-25",,"90","69"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-26",,"87","71"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-27",,"86","69"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-28",,"87","66"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-29",,"79","63"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-30",,"70","57"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-03-31",,"76","54"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-01",,"83","60"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-02",,"82","61"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-03",,"83","60"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-04",,"88","68"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-05",,"81","62"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-06",,"84","60"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-07",,"86","64"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-08",,"80","55"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-09",,"73","55"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-10",,"81","58"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-11",,"83","64"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-12",,"86","69"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-13",,"94","74"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-14",,"97","74"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-15",,"84","62"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-16",,"81","62"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-17",,"82","66"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-18",,"88","67"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-19",,"83","61"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-20",,"85","60"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-21",,"85","66"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-22",,"90","66"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-23",,"83","65"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-24",,"85","65"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-25",,"90","71"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-26",,"94","75"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-27",,"91","77"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-28",,"96","78"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-29",,"95","75"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-04-30",,"88","62"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-01",,"83","62"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-02",,"87","67"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-03",,"92","71"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-04",,"86","68"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-05",,"86","61"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-06",,"88","62"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-07",,"90","64"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-08",,"92","64"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-09",,"90","69"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-10",,"93","69"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-11",,"95","74"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-12",,"87","63"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-13",,"84","62"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-14",,"94","72"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-15",,"98","79"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-16",,"96","81"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-17",,"103","84"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-18",,"111","87"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-19",,"111","91"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-20",,"106","82"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-21",,"82","72"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-22",,"73","57"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-23",,"69","56"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-24",,"72","55"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-25",,"76","57"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-26",,"79","58"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-27",,"86","60"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-28",,"88","65"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-29",,"90","69"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-30",,"93","70"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-05-31",,"99","74"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-06-01",,"99","77"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-06-02",,"94","77"
"USR0000CFIS","FISH CREEK MOUNTAIN CALIFORNIA, CA US","2008-06-03",,"99","77"
